trace	posterior	likelihood	prior	NInfinity	b	f0	tree.height	tree.treeLength	treeLikelihood
mean	-3164.1130061119	-3016.97885961036	-147.134146501543	3266.09145342795	0.402765141797753	0.766263430145839	8.97109108539103	289.134198325754	-3016.97885961036
stderr.of.mean	0.182709150764523	0.158728647309438	0.105870264248015	31.441265728383	0.000445022399072558	0.00148408115665212	0.012319136622285	0.341653136074405	0.158728647309438
stdev	7.10870829296932	6.35800824424903	4.40245379395979	1321.53969637093	0.0186442274472268	0.0406141398672978	0.394081494641223	12.0365584486025	6.35800824424903
variance	50.5337335945308	40.4242688339386	19.3815994079509	1746467.16908417	0.000347607217103925	0.00164950835716043	0.15530022441866	144.878739286623	40.4242688339386
median	-3163.76066086606	-3016.56281639242	-147.010845645155	3023.24239775072	0.402306249771438	0.767751654974905	8.96420035529859	289.068726917451	-3016.56281639242
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	3032.56540091514	0.402334251295343	0.7651763209885	8.96243598949343	288.883574077769	NaN
HPD95.lower	-3197.62586567717	-3043.63675331717	-165.405653406047	757.187278312466	0.341313251475888	0.605845748216007	7.58831026070829	242.619203409787	-3043.63675331717
HPD95.upper	-3153.14589758227	-3007.2022891566	-140.117201161115	5695.39337333444	0.43413754763544	0.83032401602125	9.63641456691572	309.115154061309	-3007.2022891566
ACT	5945.40871765657	5609.3296188542	5204.76211992737	5094.27188960636	5127.63921857461	12017.1999038373	8794.90118135492	7251.17971559149	5609.3296188542
ESS	1513.94133312803	1604.64807946847	1729.37778761071	1766.88645503283	1755.38871131852	749.009758681459	1023.43389816386	1241.31525531577	1604.64807946847
n.samples	9001	9001	9001	9001	9001	9001	9001	9001	9001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	1000	1000	1000	1000	1000	1000	1000	1000	1000
