trace	posterior	likelihood	prior	NInfinity	b	f0	tree.height	tree.treeLength	treeLikelihood
mean	-2891.90170555957	-2740.28263650542	-151.619069054148	2369.20375001395	0.405675450029399	0.71407273504852	8.25081293931732	250.708523190814	-2740.28263650542
stderr.of.mean	0.154804099368278	0.12713749430857	0.0997050854988875	20.2861481421703	0.000402046931116211	0.00141478098957401	0.00975520471470442	0.258960427891145	0.12713749430857
stdev	7.24226031817943	6.36229259804748	4.21302408597585	952.954686492986	0.0190377339666137	0.0460981377700316	0.386504641180024	11.1253791077056	6.36229259804748
variance	52.4503345162765	40.4787671031698	17.7495719490127	908122.634508944	0.000362435314583556	0.00212503830586482	0.149385837653699	123.774060290171	40.4787671031698
median	-2891.46257643411	-2739.68616915076	-151.393412995488	2184.89360390323	0.405356098822317	0.715650433203088	8.244391207281	250.60413863572	-2739.68616915076
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	2200.44673815503	0.405229869713787	0.712562913873001	8.24177137301019	250.461728223722	NaN
HPD95.lower	-2927.69176414819	-2769.75228844476	-170.228175211054	496.151905776785	0.339600850984519	0.514877265650102	6.82993775616879	208.561585968371	-2769.75228844476
HPD95.upper	-2880.79843665209	-2730.70246654189	-145.11541406822	4130.52329526972	0.437605560000251	0.786849802381418	8.89431787941907	269.48030882449	-2730.70246654189
ACT	4112.05728156762	3593.87132431137	5040.6813089075	4078.46921940465	4013.89030506322	8477.23401692201	5733.31564832667	4876.17938731256	3593.87132431137
ESS	2188.92865144344	2504.54153411425	1785.67131075994	2206.95548152596	2242.46287663764	1061.78500935948	1569.94670311359	1845.91240088909	2504.54153411425
n.samples	9001	9001	9001	9001	9001	9001	9001	9001	9001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	1000	1000	1000	1000	1000	1000	1000	1000	1000
